@relation Sub1_A_64_ERT

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute class {0,1}

@data
1.555492300000000050e+01,2.139275000000000038e+00,4.715532810000000268e+02,3.122688870000000065e+02,1.529979409999999973e+02,-2.033752899999999997e+01,9.024158400000000313e+01,7.463881299999999896e+01,-6.358804700000000310e+01,5.737236399999999747e+01,1.605107000000000061e+00,-4.383890800000000354e+01,6.613150100000000009e+01,2.984382700000000099e+01,-2.842654800000000037e+01,3.178468799999999916e+01,1.235833599999999954e+01,-7.777701999999999671e+00,5.330288999999999611e+00,1
1.877038200000000145e+01,3.677810000000000024e+00,1.427817750000000103e+02,1.915012749999999926e+02,-1.180174099999999981e+02,-1.464416129999999896e+02,7.715747299999999598e+01,-2.571332699999999960e+01,-9.513961199999999963e+01,4.414450000000000074e+01,-1.273967099999999952e+01,-4.517931300000000050e+01,2.570041700000000162e+01,2.068772999999999840e+01,-3.564674899999999980e+01,1.242306899999999992e+01,1.017559100000000072e+01,-6.604102000000000139e+00,6.842348000000000319e+00,1
4.280574999999999797e+00,2.280505999999999922e+00,5.271322760000000471e+02,1.134094180000000023e+02,3.406131439999999770e+02,-2.092236600000000024e+01,2.220020099999999985e+01,-2.457613999999999965e+00,-8.010699099999999362e+01,3.768571299999999979e+01,-7.125555999999999557e+00,-4.243066000000000315e+01,3.532891899999999907e+01,2.175526199999999832e+01,-1.753142799999999824e+01,2.439883800000000136e+01,1.023673499999999947e+01,-1.133980999999999995e+01,3.523375000000000146e+00,1
2.110870699999999900e+01,2.648915000000000131e+00,5.222408480000000282e+02,1.220625639999999947e+02,3.333939010000000280e+02,-6.709607599999999650e+01,6.787595600000000218e+01,1.489208000000000087e+00,-6.192125800000000169e+01,5.042761999999999745e+01,5.303885000000000183e+00,-4.098355800000000215e+01,6.015840099999999779e+01,2.634656299999999973e+01,-1.892106300000000019e+01,2.509757400000000160e+01,1.108589699999999922e+01,-5.793493999999999922e+00,4.286584000000000394e+00,1
1.228851399999999927e+01,2.672590000000000021e+00,-2.862378360000000157e+02,8.303320399999999779e+01,-4.073543339999999944e+02,-6.503806600000000060e+01,5.669938199999999995e+01,1.675634799999999913e+01,-4.450520099999999957e+01,3.482284299999999888e+01,8.571948000000000789e+00,-2.724392900000000139e+01,4.743279199999999918e+01,2.011053499999999872e+01,-1.598180999999999941e+01,1.845095699999999894e+01,8.601295999999999609e+00,-7.431671999999999834e+00,5.542256000000000071e+00,1
1.167954800000000048e+01,2.503829999999999778e+00,-2.004942310000000134e+02,1.447742200000000139e+02,-4.448100820000000226e+02,-8.340392300000000603e+01,6.647891400000000317e+01,1.898842799999999897e+01,-8.318466800000000205e+01,6.290383200000000130e+01,5.720213000000000214e+00,-5.160468699999999842e+01,5.000451600000000241e+01,3.414264899999999869e+01,-3.461193300000000050e+01,3.467982500000000101e+01,1.639953699999999870e+01,-1.256053499999999978e+01,5.300181000000000253e+00,1
5.490548000000000428e+00,2.160322999999999993e+00,-1.126152519999999981e+02,1.324731710000000078e+02,-2.761424830000000270e+02,-1.549087989999999877e+02,8.302416900000000055e+01,-6.778844899999999996e+01,-1.133851599999999991e+02,4.663886200000000315e+01,-2.344973099999999988e+01,-5.515941999999999723e+01,2.733248700000000042e+01,2.102090899999999962e+01,-2.572716600000000042e+01,1.331809200000000004e+01,8.685045000000000570e+00,-9.882409000000000887e+00,3.798045999999999811e+00,1
3.209564599999999928e+02,3.579284010000000080e+02,7.294112350000000333e+02,3.137888669999999820e+02,1.872172150000000101e+02,-1.802551199999999909e+01,3.428154099999999858e+02,1.878404150000000072e+02,-2.694501500000000149e+01,3.383570290000000114e+02,1.216870609999999999e+02,-1.405216000000000065e+01,1.463437605999999960e+03,3.542558480000000145e+02,-1.013522099999999959e+01,2.083286042000000180e+03,3.625356959999999731e+02,-8.419143000000000043e+00,2.068828069000000141e+03,1
4.300743800000000050e+01,1.890049000000000090e+00,2.400445170000000132e+02,8.006456699999999671e+01,1.510425209999999936e+02,4.581358999999999959e+00,1.659967500000000129e+01,2.008894599999999997e+01,-5.356764499999999884e+01,2.402427499999999938e+01,-3.686408999999999825e+00,-3.526165900000000164e+01,2.062812900000000127e+01,1.516173500000000018e+01,-1.435377100000000006e+01,1.055532900000000041e+01,5.559566000000000230e+00,-3.209821399999999869e+01,8.282875000000000654e+00,1
3.582121000000000066e+01,2.414035000000000153e+00,-4.964754899999999793e+01,1.999150099999999952e+01,-8.177559499999999559e+01,-1.414871199999999973e+01,2.137840599999999824e+01,1.789527100000000104e+01,-2.187696199999999891e+01,1.585408800000000085e+01,7.349402000000000434e+00,-1.280485700000000016e+01,1.688473499999999916e+01,9.296730999999999412e+00,-1.017925600000000053e+01,1.361830800000000075e+01,5.278427999999999898e+00,-6.279043999999999848e+00,5.057336000000000276e+00,1
1.717891099999999938e+01,3.680836000000000219e+00,-6.803230899999999792e+01,8.097472600000000398e+01,-1.403954549999999983e+02,-7.613190500000000327e+01,5.608233100000000348e+01,-1.894621100000000169e+01,-2.418247300000000166e+01,1.560064299999999982e+01,-2.728658999999999946e+00,-2.603316200000000080e+01,2.861447100000000177e+01,1.375283699999999953e+01,-1.100060200000000066e+01,1.630366799999999827e+01,5.887936999999999976e+00,-1.492442600000000041e+01,5.565284000000000120e+00,1
3.193631799999999998e+01,3.037844000000000211e+00,2.244013999999999953e+01,1.426745380000000125e+02,-2.038311229999999910e+02,7.850751999999999953e+00,1.322416300000000078e+01,2.288290599999999841e+01,-3.162112899999999982e+01,2.900214000000000070e+01,7.808023999999999631e+00,-4.155115800000000092e+01,2.551086899999999957e+01,1.556429900000000011e+01,-1.741525499999999838e+01,2.152753999999999834e+01,7.621826999999999686e+00,-4.130268000000000050e+00,4.324066000000000187e+00,1
8.142725999999999686e+00,3.142068999999999779e+00,-3.791740300000000019e+01,9.001670199999999511e+01,-1.876004660000000115e+02,-1.872199300000000122e+01,9.397724000000000188e+00,-4.397820000000000285e+00,-3.793792499999999990e+01,2.626192899999999852e+01,9.585129999999999484e-01,-2.208036399999999944e+01,2.888986099999999979e+01,1.453222799999999992e+01,-1.540101499999999923e+01,2.584102599999999939e+01,7.826953999999999745e+00,-8.857525000000000759e+00,6.313293999999999961e+00,1
2.309147199999999955e+01,2.391176000000000190e+00,-1.793242050000000063e+02,1.711913900000000055e+01,-2.050396169999999927e+02,-3.686572999999999922e+01,1.770950300000000155e+01,-8.493299000000000376e+00,-2.612052999999999869e+01,1.357214800000000032e+01,4.935660000000000380e+00,-1.026499899999999954e+01,1.581426899999999947e+01,8.319466999999999501e+00,-6.453876000000000168e+00,6.953000000000000291e+00,3.844543999999999961e+00,-7.430101999999999762e+00,1.385543000000000013e+01,1
8.232459999999999667e+00,2.662612000000000201e+00,-1.266960300000000039e+01,8.565066699999999855e+01,-1.143032639999999986e+02,-6.655002000000000351e+01,4.378517399999999782e+01,-1.824100699999999975e+01,-5.409833299999999667e+01,4.755498500000000206e+01,-2.940497999999999834e+00,-2.911331099999999950e+01,4.497857499999999931e+01,1.946152199999999866e+01,-1.408887999999999963e+01,2.532813399999999859e+01,7.636899999999999800e+00,-1.624296299999999960e+01,9.007661000000000584e+00,1
2.078269900000000092e+01,2.795897000000000077e+00,-7.908572399999999902e+01,7.370474000000000103e+01,-1.558576410000000010e+02,-5.181072100000000091e+01,1.581765099999999968e+01,-2.969129799999999975e+01,-2.849170700000000167e+01,1.372464500000000065e+01,-7.760380999999999752e+00,-2.587291400000000152e+01,1.906699700000000064e+01,1.220662500000000072e+01,-1.216668199999999977e+01,1.227900999999999954e+01,5.965556000000000303e+00,-1.198170900000000039e+01,6.343634999999999913e+00,1
1.363925599999999960e+01,1.889412000000000091e+00,1.446133220000000108e+02,6.708078600000000336e+01,7.543449300000000335e+01,-3.527244999999999919e+01,3.071254800000000174e+01,1.319756100000000032e+01,-3.432708999999999833e+01,1.950685999999999964e+01,8.454133000000000564e+00,-1.543394999999999939e+01,1.779671899999999951e+01,8.592803999999999220e+00,-1.771137099999999975e+01,1.044275500000000001e+01,5.614843999999999724e+00,-8.211747000000000796e+00,5.594445000000000334e+00,1
5.638550000000000395e+00,2.034353999999999996e+00,1.650669410000000141e+02,3.994829299999999961e+01,1.252778509999999983e+02,-2.032292999999999950e+01,1.353825299999999920e+01,2.605087000000000153e+00,-4.395140700000000322e+01,2.183128500000000116e+01,2.743990999999999847e+00,-1.759882400000000047e+01,1.110415700000000072e+01,6.299021999999999899e+00,-9.600984999999999658e+00,8.455054000000000514e+00,5.266237000000000279e+00,-9.130032999999999177e+00,5.591211999999999627e+00,1
2.484907899999999970e+01,3.384497999999999784e+00,7.723883029999999508e+02,3.167358939999999734e+02,3.078012790000000223e+02,-2.444785689999999931e+02,1.225243600000000015e+02,-3.307578099999999921e+01,-8.973434299999999553e+01,4.093225100000000083e+01,-1.245734099999999955e+01,-5.704116799999999898e+01,6.353169299999999708e+01,2.493227200000000110e+01,-2.518965899999999891e+01,3.229869800000000168e+01,9.246093999999999369e+00,-8.463053000000000381e+00,5.042635999999999896e+00,1
1.371428000000000047e+01,2.890155000000000030e+00,2.540712999999999866e+01,9.893363399999999785e+01,-1.296720990000000029e+02,-2.766444999999999865e+01,7.886355600000000265e+01,3.581555699999999831e+01,-1.559795899999999946e+01,2.552111000000000018e+01,1.200718400000000052e+01,-1.726381100000000046e+01,5.880589799999999912e+01,1.940826699999999860e+01,-1.253055200000000013e+01,1.861440199999999834e+01,6.512805000000000177e+00,-1.834856299999999862e+01,4.592321000000000097e+00,1
9.273706999999999923e+00,2.821709999999999940e+00,-4.794395099999999843e+01,7.869119299999999839e+01,-1.358128769999999861e+02,-7.708335499999999740e+01,4.644530400000000014e+01,3.197864000000000040e+00,-2.928483900000000162e+01,1.538347899999999946e+01,-1.362114999999999965e+00,-3.028385499999999908e+01,1.356804099999999913e+01,1.126131299999999946e+01,-9.170552999999999955e+00,8.375797999999999632e+00,4.550848000000000226e+00,-4.884298000000000251e+00,6.636860000000000426e+00,1
1.014473599999999998e+01,2.659686000000000217e+00,1.985082910000000140e+02,6.937575900000000217e+01,7.990804900000000544e+01,-4.606972799999999779e+01,3.636669400000000252e+01,-2.447672999999999988e+00,-3.250293899999999780e+01,2.961953000000000102e+01,4.628084999999999560e+00,-2.392952199999999863e+01,2.805865700000000018e+01,1.485764400000000052e+01,-9.620032000000000139e+00,1.927614600000000067e+01,6.648597999999999786e+00,-7.544758999999999993e+00,4.286506000000000149e+00,1
8.881774000000000058e+00,1.742499000000000020e+00,7.497284899999999652e+01,1.780102099999999865e+01,4.662415000000000020e+01,-9.122275299999999731e+01,6.354006199999999893e+01,-1.951578000000000035e+00,-4.356295300000000026e+01,2.886585699999999832e+01,6.412927999999999962e+00,-3.905620600000000309e+01,2.162558699999999945e+01,1.259931800000000024e+01,-1.950410899999999970e+01,1.266233100000000000e+01,5.208855999999999931e+00,-6.734126999999999974e+00,5.294262999999999941e+00,1
2.132448400000000177e+01,3.671177000000000135e+00,5.838890500000000117e+01,6.852134900000000073e+01,-2.282302899999999823e+01,-4.336250600000000333e+01,3.063054800000000100e+01,-6.816042999999999630e+00,-3.750947000000000031e+01,2.386724999999999852e+01,-1.362916999999999934e+00,-2.074862299999999848e+01,2.379431599999999847e+01,1.280741699999999916e+01,-1.034275300000000009e+01,1.460249400000000009e+01,6.545043999999999862e+00,-1.003123100000000001e+01,4.817041999999999824e+00,1
1.392099800000000087e+01,2.013656999999999808e+00,-8.998737800000000675e+01,1.651754899999999893e+01,-1.071522839999999945e+02,-4.427003599999999750e+01,4.322551099999999735e+01,2.029250299999999996e+01,-2.055337799999999859e+01,1.220476700000000037e+01,1.489320999999999895e+00,-2.297641499999999937e+01,2.708949700000000149e+01,1.184881599999999935e+01,-1.095663599999999960e+01,1.207302699999999973e+01,5.286196999999999591e+00,-8.652238999999999791e+00,6.031878999999999991e+00,1
8.491811999999999472e+00,3.065268000000000104e+00,4.845608000000000004e+01,4.394175400000000309e+01,3.368411000000000044e+00,-6.052850899999999967e+01,2.406329099999999954e+01,-2.116024600000000078e+01,-2.468665400000000076e+01,1.840810700000000111e+01,-5.999673999999999729e+00,-3.156128400000000056e+01,1.435921199999999942e+01,1.167037999999999975e+01,-1.678138099999999966e+01,1.234477500000000028e+01,6.178721999999999603e+00,-3.959441300000000297e+01,1.288093600000000016e+01,1
8.600920999999999594e+00,3.261585000000000178e+00,1.218544509999999974e+02,8.183233400000000302e+01,3.780415800000000104e+01,-9.288478000000000634e+01,4.249600699999999875e+01,-1.938957100000000011e+01,-2.712816400000000172e+01,1.097189200000000042e+01,-6.695568999999999882e+00,-2.003478000000000137e+01,1.747486299999999915e+01,1.136108100000000043e+01,-1.077438199999999924e+01,2.223694899999999919e+01,6.429300999999999711e+00,-3.233908600000000177e+01,2.296058899999999880e+01,1
1.483413799999999938e+01,3.116617999999999888e+00,-1.058276500000000020e+01,2.298014500000000027e+01,-4.819016899999999737e+01,5.359776000000000096e+00,1.645349900000000076e+01,2.361025300000000016e+01,-5.549859599999999915e+01,2.326484500000000111e+01,-1.162422000000000066e+00,-1.453494099999999989e+01,2.011774600000000035e+01,1.017898699999999934e+01,-1.116859200000000030e+01,1.086313299999999948e+01,5.739899999999999558e+00,-9.054968000000000572e+00,6.361785000000000245e+00,1
1.008374899999999919e+01,3.711822999999999873e+00,-2.175298599999999993e+01,8.329328700000000651e+01,-1.179992840000000029e+02,-6.007069299999999856e+01,3.838456999999999653e+01,-1.089920000000000000e+00,-4.307854999999999990e+01,2.948735800000000040e+01,2.966690000000000160e-01,-2.978973999999999833e+01,1.613952600000000004e+01,1.040886800000000001e+01,-2.438985500000000073e+01,1.885976099999999889e+01,8.147009999999999863e+00,-7.675150000000000361e+00,8.110239999999999227e+00,1
1.700155399999999872e+01,2.794483000000000050e+00,1.044880200000000059e+02,6.365005699999999678e+01,-1.917686000000000002e+00,-3.568907300000000049e+01,1.371997600000000084e+01,-1.280405599999999922e+01,-5.575134200000000106e+01,2.675140000000000029e+01,-9.220416000000000167e+00,-4.300721000000000060e+01,2.324838000000000093e+01,1.670989499999999950e+01,-1.330529600000000023e+01,1.047518200000000022e+01,5.195784999999999876e+00,-5.632494000000000334e+00,5.316832999999999920e+00,1
1.748407299999999864e+01,2.841391999999999918e+00,1.215676200000000051e+01,8.413323400000000163e+01,-5.872188200000000080e+01,-7.139177000000000106e+00,1.589348099999999953e+01,2.010079100000000096e+01,-3.073657400000000095e+01,2.420135300000000100e+01,4.999390000000000001e+00,-1.845499900000000082e+01,2.192849599999999910e+01,9.931100999999999956e+00,-1.003866499999999995e+01,1.221799399999999913e+01,5.352965000000000195e+00,-2.308870599999999840e+01,1.102697200000000066e+01,1
1.196013800000000060e+01,2.567867999999999817e+00,4.532912989999999809e+02,3.170426560000000222e+02,3.979921099999999967e+01,-1.643409580000000005e+02,7.210499599999999987e+01,-4.454397300000000115e+01,-8.964907100000000639e+01,3.567905499999999819e+01,-1.256234300000000026e+01,-5.550492700000000212e+01,2.203470700000000093e+01,1.622986500000000021e+01,-2.274532699999999963e+01,8.645139000000000351e+00,6.712881999999999572e+00,-2.212476999999999805e+00,5.314047999999999661e+00,1
2.105422899999999942e+01,2.532725999999999811e+00,5.544466099999999642e+02,1.211720080000000053e+02,3.557734750000000190e+02,-4.351081299999999885e+01,4.304689900000000335e+01,2.224353999999999942e+00,-8.653775199999999757e+01,3.611740100000000098e+01,-5.826772000000000062e+00,-6.626082800000000361e+01,3.263763200000000353e+01,2.259139899999999912e+01,-2.370923000000000158e+01,1.509140799999999949e+01,7.880258999999999681e+00,-5.226297999999999888e+00,6.087841000000000058e+00,1
5.513461999999999641e+00,2.280288999999999788e+00,4.963330199999999763e+02,6.673830100000000698e+01,4.337695200000000000e+02,-1.022808629999999965e+02,7.377906900000000689e+01,8.195150999999999186e+00,-1.368618600000000072e+02,5.857003999999999877e+01,-9.027917999999999665e+00,-3.509383400000000108e+01,2.573774299999999826e+01,1.750861499999999893e+01,-3.328705699999999723e+01,1.780769599999999997e+01,9.407804000000000499e+00,-2.506880000000000219e+00,4.294717000000000340e+00,1
1.336414300000000033e+01,3.373985999999999930e+00,1.415863119999999924e+02,8.564193600000000117e+01,5.189378999999999742e+00,-2.238062800000000152e+01,2.425298799999999844e+01,6.961441999999999908e+00,-3.963461800000000324e+01,2.694543200000000027e+01,4.327529000000000181e+00,-1.894274899999999917e+01,2.823793099999999967e+01,1.292265199999999936e+01,-1.830660400000000010e+01,1.184811999999999976e+01,6.632578999999999780e+00,-6.242331000000000074e+00,3.562631999999999799e+00,1
1.123208699999999993e+01,3.464271999999999796e+00,-3.008893000000000040e+00,6.477061700000000144e+01,-1.026865829999999988e+02,-1.552768499999999960e+02,8.421071299999999837e+01,-2.731838300000000075e+01,-8.520082399999999723e+01,5.181889000000000323e+01,-5.009907000000000110e+00,-4.890803100000000114e+01,4.451262400000000241e+01,2.478522800000000004e+01,-3.212696900000000255e+01,2.479746700000000104e+01,1.051836499999999930e+01,-1.019785199999999925e+01,5.544467000000000034e+00,1
7.510294000000000025e+00,2.546339000000000130e+00,-4.705973300000000137e+01,8.973479100000000130e+01,-1.740933909999999969e+02,-7.461113500000000442e+01,4.238197399999999959e+01,-8.124900999999999485e+00,-4.245836800000000011e+01,2.752665000000000006e+01,-1.202361100000000071e+01,-2.313076999999999828e+01,2.113970499999999930e+01,1.342503499999999939e+01,-1.122018500000000074e+01,1.309090199999999982e+01,6.183847000000000094e+00,-1.146598700000000015e+01,3.538616000000000206e+00,1
